departamento_codigo,departamento,municipio_codigo,municipio,zona_codigo,zona,puesto_codigo,puesto,mesas
27,SANTANDER,181,SAN GIL,99,Zona 99,30,LA FLORA,2
27,SANTANDER,181,SAN GIL,99,Zona 99,34,LAS JOYAS,1
27,SANTANDER,181,SAN GIL,99,Zona 99,50,OJO DE AGUA,1
27,SANTANDER,181,SAN GIL,99,Zona 99,58,PUENTE TIERRA,1
27,SANTANDER,181,SAN GIL,99,Zona 99,67,SAN JOSE,1
27,SANTANDER,181,SAN GIL,99,Zona 99,71,SALON SOC. JUNTA ACC.COMUNAL SANTA RITA,1
27,SANTANDER,181,SAN GIL,99,Zona 99,92,VERSALLES,2
27,SANTANDER,181,SAN GIL,01,Zona 01,01,COL.SAN VICENTE DE PAUL,7
27,SANTANDER,181,SAN GIL,01,Zona 01,02,SENA,11
27,SANTANDER,181,SAN GIL,01,Zona 01,03,COLEGIO CARLOS MARTINEZ SILVA,10
27,SANTANDER,181,SAN GIL,01,Zona 01,04,COLISEO LORENZO ALCANTUZ,13
27,SANTANDER,181,SAN GIL,01,Zona 01,05,COLEGIO EL ROSARIO,6
27,SANTANDER,181,SAN GIL,01,Zona 01,06,CENTRO DE CONVICENCIA CULTURA Y PAZ,7
27,SANTANDER,181,SAN GIL,01,Zona 01,07,ESCUELA LAS AMERICAS,1
27,SANTANDER,181,SAN GIL,02,Zona 02,01,COL SAN JOSE DE GUANENTA,17
27,SANTANDER,181,SAN GIL,02,Zona 02,02,COL LA PRESENTACION,17
27,SANTANDER,181,SAN GIL,02,Zona 02,03,COL. LA NIÑA MARIA,13
27,SANTANDER,181,SAN GIL,02,Zona 02,04,COLEGIO SAN CARLOS,15
27,SANTANDER,181,SAN GIL,02,Zona 02,05,COL RODOLFO GONZALEZ GARCIA,6
27,SANTANDER,181,SAN GIL,02,Zona 02,06,HOGAR INFANTIL DUMBO,8
27,SANTANDER,184,SAN JOAQUIN,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,7
27,SANTANDER,187,SAN JOSE DE MIRANDA,99,Zona 99,01,ALTO DE SAN JOSE DE MIRANDA,1
27,SANTANDER,187,SAN JOSE DE MIRANDA,99,Zona 99,02,CARBONERAS,1
27,SANTANDER,187,SAN JOSE DE MIRANDA,99,Zona 99,04,CRUZ DE PIEDRA,1
27,SANTANDER,187,SAN JOSE DE MIRANDA,99,Zona 99,06,CUCHARITO,1
27,SANTANDER,187,SAN JOSE DE MIRANDA,99,Zona 99,08,PETAQUERO,1
27,SANTANDER,187,SAN JOSE DE MIRANDA,99,Zona 99,12,TEQUIA,1
27,SANTANDER,187,SAN JOSE DE MIRANDA,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,10
27,SANTANDER,190,SAN MIGUEL,99,Zona 99,05,ARENALES,1
27,SANTANDER,190,SAN MIGUEL,99,Zona 99,10,PAMPLONITA,1
27,SANTANDER,190,SAN MIGUEL,99,Zona 99,15,PIEDRA LARGA,1
27,SANTANDER,190,SAN MIGUEL,99,Zona 99,80,SAN IGNACIO,1
27,SANTANDER,190,SAN MIGUEL,99,Zona 99,85,SAN PEDRO,1
27,SANTANDER,190,SAN MIGUEL,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,5
27,SANTANDER,193,SAN VICENTE DE CHUCURI,98,Zona 98,01,CARCEL,1
27,SANTANDER,193,SAN VICENTE DE CHUCURI,99,Zona 99,01,ALBANIA,2
27,SANTANDER,193,SAN VICENTE DE CHUCURI,99,Zona 99,04,CANTARRANAS,1
27,SANTANDER,193,SAN VICENTE DE CHUCURI,99,Zona 99,05,BERLIN,3
27,SANTANDER,193,SAN VICENTE DE CHUCURI,99,Zona 99,08,GUAMALES,2
27,SANTANDER,193,SAN VICENTE DE CHUCURI,99,Zona 99,10,EL TESORO,1
27,SANTANDER,193,SAN VICENTE DE CHUCURI,99,Zona 99,15,LLANA FRIA,2
27,SANTANDER,193,SAN VICENTE DE CHUCURI,99,Zona 99,16,PUENTE MURCIA,2
27,SANTANDER,193,SAN VICENTE DE CHUCURI,99,Zona 99,17,YARIMA,5
27,SANTANDER,193,SAN VICENTE DE CHUCURI,99,Zona 99,18,ALTO GRANDE,1
27,SANTANDER,193,SAN VICENTE DE CHUCURI,99,Zona 99,19,POZO NUTRIAS,2
27,SANTANDER,193,SAN VICENTE DE CHUCURI,99,Zona 99,23,POZO NUTRIAS I,3
27,SANTANDER,193,SAN VICENTE DE CHUCURI,99,Zona 99,45,SECTOR LIZAMA III,2
27,SANTANDER,193,SAN VICENTE DE CHUCURI,99,Zona 99,48,SECTOR GUACAMAYA,1
27,SANTANDER,193,SAN VICENTE DE CHUCURI,99,Zona 99,55,ALTO VIENTO,1
27,SANTANDER,193,SAN VICENTE DE CHUCURI,99,Zona 99,68,LLANA CALIENTE,2
27,SANTANDER,193,SAN VICENTE DE CHUCURI,00,Zona 00,01,COLISEO SACRAMENTO TRISTANCHO COLCATO C,29
27,SANTANDER,193,SAN VICENTE DE CHUCURI,00,Zona 00,02,COL NUESTRA SEÑORA DE LA PAZ COLNUPAZ,20
27,SANTANDER,194,SANTA HELENA DEL OPON,99,Zona 99,10,ARAGUA,3
27,SANTANDER,194,SANTA HELENA DEL OPON,99,Zona 99,20,CACHIPAY,2
27,SANTANDER,194,SANTA HELENA DEL OPON,99,Zona 99,40,PLAN DE ALVAREZ,1
27,SANTANDER,194,SANTA HELENA DEL OPON,99,Zona 99,80,SAN JUAN BOSCO DE LA VERDE,1
27,SANTANDER,194,SANTA HELENA DEL OPON,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,5
27,SANTANDER,195,SANTA BARBARA,99,Zona 99,40,LA CEBA,3
27,SANTANDER,195,SANTA BARBARA,99,Zona 99,42,POZO BRAVO,1
27,SANTANDER,195,SANTA BARBARA,99,Zona 99,45,VOLCANES,1
27,SANTANDER,195,SANTA BARBARA,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,4
27,SANTANDER,196,SIMACOTA,99,Zona 99,15,EL GUAYABAL,1
27,SANTANDER,196,SIMACOTA,99,Zona 99,20,LA CASETA,1
27,SANTANDER,196,SIMACOTA,99,Zona 99,25,LA COLORADA,1
27,SANTANDER,196,SIMACOTA,99,Zona 99,35,EL GUAMO,2
27,SANTANDER,196,SIMACOTA,99,Zona 99,45,PUERTO NUEVO,4
27,SANTANDER,196,SIMACOTA,99,Zona 99,50,LA LLANITA,1
27,SANTANDER,196,SIMACOTA,99,Zona 99,60,SAN PEDRO,1
27,SANTANDER,196,SIMACOTA,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,11
27,SANTANDER,199,SOCORRO,98,Zona 98,01,CARCEL DE BERLIN,1
27,SANTANDER,199,SOCORRO,01,Zona 01,01,COLEGIO AVELINA MORENO  COAM,16
27,SANTANDER,199,SOCORRO,01,Zona 01,02,UNIV INDUSTRIAL DE SANTANDER U,19
27,SANTANDER,199,SOCORRO,02,Zona 02,01,COL INDUSTRIAL  ITIS,16
27,SANTANDER,199,SOCORRO,02,Zona 02,02,COLEGIO UNIVERSITARIO  SOCORRO,22
27,SANTANDER,202,SUAITA,99,Zona 99,01,OLIVAL,3
27,SANTANDER,202,SUAITA,99,Zona 99,05,SAN JOSE DE SUAITA,3
27,SANTANDER,202,SUAITA,99,Zona 99,09,VADO REAL,5
27,SANTANDER,202,SUAITA,99,Zona 99,50,TOLOTA,2
27,SANTANDER,202,SUAITA,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,14
27,SANTANDER,205,SUCRE,99,Zona 99,01,LA GRANJA,3
27,SANTANDER,205,SUCRE,99,Zona 99,02,ARALES,1
27,SANTANDER,205,SUCRE,99,Zona 99,03,LA PRADERA,2
27,SANTANDER,205,SUCRE,99,Zona 99,04,UNION NARANJITO,1
27,SANTANDER,205,SUCRE,99,Zona 99,05,SABANA GRANDE,3
27,SANTANDER,205,SUCRE,99,Zona 99,06,CARARITO,1
27,SANTANDER,205,SUCRE,99,Zona 99,08,CORREGIMIENTO LA PEDREGOSA,1
27,SANTANDER,205,SUCRE,99,Zona 99,09,CORREGIMIENTO DE LA YE,1
27,SANTANDER,205,SUCRE,99,Zona 99,65,PEÑA BLANCA,1
27,SANTANDER,205,SUCRE,99,Zona 99,70,SANTA ELENA,1
27,SANTANDER,205,SUCRE,99,Zona 99,80,EL PORVENIR,1
27,SANTANDER,205,SUCRE,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,6
27,SANTANDER,208,SURATA,99,Zona 99,01,CACHIRI,2
27,SANTANDER,208,SURATA,99,Zona 99,02,CARTAGUA,1
27,SANTANDER,208,SURATA,99,Zona 99,05,EL MOHAN,1
27,SANTANDER,208,SURATA,99,Zona 99,60,TURBAY,3
27,SANTANDER,208,SURATA,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,6
27,SANTANDER,211,TONA,99,Zona 99,01,BERLIN,9
27,SANTANDER,211,TONA,99,Zona 99,05,LA CORCOVA,2
27,SANTANDER,211,TONA,99,Zona 99,23,VEGAS,2
27,SANTANDER,211,TONA,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,5
27,SANTANDER,217,VALLE DE SAN JOSE,99,Zona 99,35,EL CERRO,1
27,SANTANDER,217,VALLE DE SAN JOSE,99,Zona 99,85,SANTA TERESA,1
27,SANTANDER,217,VALLE DE SAN JOSE,99,Zona 99,90,VEGA DE PLAZAS,1
27,SANTANDER,217,VALLE DE SAN JOSE,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,14
27,SANTANDER,219,VETAS,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,5
27,SANTANDER,220,VELEZ,98,Zona 98,01,CARCEL,1
27,SANTANDER,220,VELEZ,99,Zona 99,03,ALTO JORDAN,2
27,SANTANDER,220,VELEZ,99,Zona 99,17,GUALILO,2
27,SANTANDER,220,VELEZ,99,Zona 99,25,LA TEBAIDA (LA FLORIDA),1
27,SANTANDER,220,VELEZ,99,Zona 99,30,LOS GUAYABOS,2
27,SANTANDER,220,VELEZ,99,Zona 99,70,ROPERO,1
27,SANTANDER,220,VELEZ,99,Zona 99,72,CORREGIMIENTO SAN PEDRO,1
27,SANTANDER,220,VELEZ,99,Zona 99,75,TIENDA NUEVA (CAÑO BONITO),1
27,SANTANDER,220,VELEZ,00,Zona 00,01,COLEGIO UNIVERSITARIO,16
27,SANTANDER,220,VELEZ,00,Zona 00,02,COLEGIO ISABEL VALBUENA CIFUENTES,25
27,SANTANDER,221,VILLANUEVA,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,21
27,SANTANDER,223,ZAPATOCA,99,Zona 99,01,LA FUENTE,1
27,SANTANDER,223,ZAPATOCA,99,Zona 99,05,LA PLAZUELA,1
27,SANTANDER,223,ZAPATOCA,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,23
27,SANTANDER,004,AGUADA,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,5
27,SANTANDER,007,ALBANIA,99,Zona 99,01,EL HATILLO,2
27,SANTANDER,007,ALBANIA,99,Zona 99,02,GUACOS,2
27,SANTANDER,007,ALBANIA,99,Zona 99,03,CARRETERO,2
27,SANTANDER,007,ALBANIA,99,Zona 99,05,LA MESA,2
27,SANTANDER,007,ALBANIA,99,Zona 99,17,SABANETA,1
27,SANTANDER,007,ALBANIA,99,Zona 99,80,UTAPA,1
27,SANTANDER,007,ALBANIA,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,5
27,SANTANDER,010,ARATOCA,00,Zona 00,00,CABECERA MUNICIPAL - COLEGIO SAN LUIS,21
27,SANTANDER,016,BARICHARA,00,Zona 00,00,COL. INST. TECNICO AQUILEO PARRA SD UNO,23
27,SANTANDER,022,BETULIA,99,Zona 99,05,LA AGUAMIELUDA,1
27,SANTANDER,022,BETULIA,99,Zona 99,06,TIENDA NUEVA,5
27,SANTANDER,022,BETULIA,99,Zona 99,25,EL RAMO,2
27,SANTANDER,022,BETULIA,99,Zona 99,70,SOL DE ORIENTE,1
27,SANTANDER,022,BETULIA,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,7
27,SANTANDER,025,BOLIVAR,99,Zona 99,01,BERBEO,1
27,SANTANDER,025,BOLIVAR,99,Zona 99,02,LA ARENA,1
27,SANTANDER,025,BOLIVAR,99,Zona 99,03,AGUA LINDA,1
27,SANTANDER,025,BOLIVAR,99,Zona 99,04,MATA DE COCO SECTOR LA FE,1
27,SANTANDER,025,BOLIVAR,99,Zona 99,05,CRUCE DE NUTRIA,1
27,SANTANDER,025,BOLIVAR,99,Zona 99,07,EL TRAPAL,1
27,SANTANDER,025,BOLIVAR,99,Zona 99,09,FLOREZ,1
27,SANTANDER,025,BOLIVAR,99,Zona 99,10,HORTA MEDIO,1
27,SANTANDER,025,BOLIVAR,99,Zona 99,13,LA HERMOSURA,2
27,SANTANDER,025,BOLIVAR,99,Zona 99,14,LA MELONA,1
27,SANTANDER,025,BOLIVAR,99,Zona 99,16,SANTA ROSA,3
27,SANTANDER,025,BOLIVAR,99,Zona 99,20,GALLEGOS,1
27,SANTANDER,025,BOLIVAR,99,Zona 99,25,GUACAMAYO,1
27,SANTANDER,025,BOLIVAR,99,Zona 99,35,LAJA SECA,1
27,SANTANDER,025,BOLIVAR,99,Zona 99,40,LA AHUYAMERA,1
27,SANTANDER,025,BOLIVAR,99,Zona 99,50,PLAN DE ROJAS,1
27,SANTANDER,025,BOLIVAR,99,Zona 99,70,SAN ROQUE,1
27,SANTANDER,025,BOLIVAR,99,Zona 99,75,SAN ISIDRO,1
27,SANTANDER,025,BOLIVAR,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,13
27,SANTANDER,028,CABRERA,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,6
27,SANTANDER,031,CALIFORNIA,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,6
27,SANTANDER,034,CAPITANEJO,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,15
27,SANTANDER,037,CARCASI,99,Zona 99,01,EL TOBAL,2
27,SANTANDER,037,CARCASI,99,Zona 99,02,AGUATENDIDA,2
27,SANTANDER,037,CARCASI,99,Zona 99,03,VICTARIGUA,1
27,SANTANDER,037,CARCASI,99,Zona 99,04,EL ASTILLAL,1
27,SANTANDER,037,CARCASI,99,Zona 99,05,EL ROSAL,1
27,SANTANDER,037,CARCASI,99,Zona 99,50,LA LEONA,1
27,SANTANDER,037,CARCASI,99,Zona 99,60,LA RAMADA,1
27,SANTANDER,037,CARCASI,99,Zona 99,65,LOS SINCHOS,1
27,SANTANDER,037,CARCASI,99,Zona 99,75,SAN LUIS,1
27,SANTANDER,037,CARCASI,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,5
27,SANTANDER,040,CEPITA,99,Zona 99,01,EL LAUREL,1
27,SANTANDER,040,CEPITA,99,Zona 99,03,LA AGUADA,1
27,SANTANDER,040,CEPITA,99,Zona 99,04,LLANADAS,1
27,SANTANDER,040,CEPITA,99,Zona 99,05,SAN MIGUEL,1
27,SANTANDER,040,CEPITA,99,Zona 99,06,EL EMBUDO,1
27,SANTANDER,040,CEPITA,99,Zona 99,07,EL AMARGOSO,1
27,SANTANDER,040,CEPITA,99,Zona 99,10,SAN FRANCISCO,1
27,SANTANDER,040,CEPITA,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,4
27,SANTANDER,043,CERRITO,99,Zona 99,01,ESCUELA RURAL EL RODEO,1
27,SANTANDER,043,CERRITO,99,Zona 99,02,ESCUELA RURAL TAURETES,1
27,SANTANDER,043,CERRITO,99,Zona 99,03,LAUREL,1
27,SANTANDER,043,CERRITO,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,16
27,SANTANDER,046,CONCEPCION,99,Zona 99,35,VEREDA CARABOBO,1
27,SANTANDER,046,CONCEPCION,99,Zona 99,40,NITAGA,1
27,SANTANDER,046,CONCEPCION,99,Zona 99,41,JUNIN EL ROBLE,1
27,SANTANDER,046,CONCEPCION,99,Zona 99,42,BARBULA,1
27,SANTANDER,046,CONCEPCION,99,Zona 99,43,AYACUCHO,1
27,SANTANDER,046,CONCEPCION,99,Zona 99,44,TENERIFE,1
27,SANTANDER,046,CONCEPCION,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,13
27,SANTANDER,049,CONFINES,99,Zona 99,70,SAN JOAQUIN,2
27,SANTANDER,049,CONFINES,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,8
27,SANTANDER,052,CONTRATACION,99,Zona 99,01,CORREGIMIENTO  SAN PABLO,1
27,SANTANDER,052,CONTRATACION,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,9
27,SANTANDER,055,COROMORO,99,Zona 99,01,CINCELADA,5
27,SANTANDER,055,COROMORO,99,Zona 99,60,PUEBLO VIEJO,1
27,SANTANDER,055,COROMORO,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,8
27,SANTANDER,058,CURITI,99,Zona 99,01,EL BASTO,1
27,SANTANDER,058,CURITI,99,Zona 99,05,LAS VUELTAS,5
27,SANTANDER,058,CURITI,99,Zona 99,08,CANTABARA,2
27,SANTANDER,058,CURITI,99,Zona 99,14,CUCHICUTE,1
27,SANTANDER,058,CURITI,99,Zona 99,20,EL UVO,3
27,SANTANDER,058,CURITI,99,Zona 99,25,PALO BLANCO BAJO,2
27,SANTANDER,058,CURITI,99,Zona 99,30,PALO CORTADO,1
27,SANTANDER,058,CURITI,99,Zona 99,36,PIEDRA GORDA,1
27,SANTANDER,058,CURITI,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,21
27,SANTANDER,061,CHARALA,99,Zona 99,05,CORREGIMIENTO DE RIACHUELO,2
27,SANTANDER,061,CHARALA,99,Zona 99,06,CORREGIMIENTO DE LA CANTERA,1
27,SANTANDER,061,CHARALA,99,Zona 99,07,CORREGIMIENTO TINAGA ALTO,1
27,SANTANDER,061,CHARALA,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,28
27,SANTANDER,064,CHARTA,99,Zona 99,01,LA AGUADA,1
27,SANTANDER,064,CHARTA,99,Zona 99,03,PERICO,1
27,SANTANDER,064,CHARTA,99,Zona 99,04,LA RINCONADA,1
27,SANTANDER,064,CHARTA,99,Zona 99,05,PIRITA,1
27,SANTANDER,064,CHARTA,99,Zona 99,30,LAGUNILLAS PICO Y PALMA,1
27,SANTANDER,064,CHARTA,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,7
27,SANTANDER,067,CHIMA,99,Zona 99,01,LA PIEDRA,1
27,SANTANDER,067,CHIMA,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,7
27,SANTANDER,070,CHIPATA,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,13
27,SANTANDER,071,EL CARMEN,99,Zona 99,05,ANGOSTURA DE LOS ANDES,2
27,SANTANDER,071,EL CARMEN,99,Zona 99,10,ALTO CASCAJALES,2
27,SANTANDER,071,EL CARMEN,99,Zona 99,15,DOS BOCAS,2
27,SANTANDER,071,EL CARMEN,99,Zona 99,18,DIVISO DE CIRALES,2
27,SANTANDER,071,EL CARMEN,99,Zona 99,20,EL CENTENARIO,3
27,SANTANDER,071,EL CARMEN,99,Zona 99,21,EL PROGRESO,1
27,SANTANDER,071,EL CARMEN,99,Zona 99,23,EL TOBOSO,1
27,SANTANDER,071,EL CARMEN,99,Zona 99,30,ISLANDA,2
27,SANTANDER,071,EL CARMEN,99,Zona 99,47,LA YE,1
27,SANTANDER,071,EL CARMEN,99,Zona 99,49,LA SALINA,1
27,SANTANDER,071,EL CARMEN,99,Zona 99,52,PORVENIR DE LOS ANDES,1
27,SANTANDER,071,EL CARMEN,99,Zona 99,79,SANTO DOMINGO DEL RAMO,3
27,SANTANDER,071,EL CARMEN,99,Zona 99,80,TAMBOREDONDO,1
27,SANTANDER,071,EL CARMEN,99,Zona 99,91,TRES AMIGOS,2
27,SANTANDER,071,EL CARMEN,99,Zona 99,98,VISTA HERMOSA,1
27,SANTANDER,071,EL CARMEN,00,Zona 00,00,CABECERA MUNICIPAL,18
27,SANTANDER,073,EL GUACAMAYO,99,Zona 99,05,SANTA RITA DEL OPON,2
27,SANTANDER,073,EL GUACAMAYO,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,4
27,SANTANDER,074,EL PLAYON,99,Zona 99,08,BARRIO NUEVO,3
27,SANTANDER,074,EL PLAYON,99,Zona 99,16,BETANIA,2
27,SANTANDER,074,EL PLAYON,99,Zona 99,24,EL FILO,1
27,SANTANDER,074,EL PLAYON,99,Zona 99,30,LAS ALTERAS,1
27,SANTANDER,074,EL PLAYON,99,Zona 99,32,EL PINO,1
27,SANTANDER,074,EL PLAYON,99,Zona 99,33,EL ROSARIO,1
27,SANTANDER,074,EL PLAYON,99,Zona 99,35,LA BATECA,1
27,SANTANDER,074,EL PLAYON,99,Zona 99,36,ESCUELA RURAL LIMITES,2
27,SANTANDER,074,EL PLAYON,99,Zona 99,40,SAN IGNACIO DE LA AGUADA,1
27,SANTANDER,074,EL PLAYON,99,Zona 99,82,SAN AGUSTIN,1
27,SANTANDER,074,EL PLAYON,99,Zona 99,88,SAN PEDRO DE LA TIGRA,2
27,SANTANDER,074,EL PLAYON,99,Zona 99,92,SANTA BARBARA,1
27,SANTANDER,074,EL PLAYON,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,27
27,SANTANDER,075,EL PEÑON,99,Zona 99,05,GIRON,2
27,SANTANDER,075,EL PEÑON,99,Zona 99,06,CRUCES,1
27,SANTANDER,075,EL PEÑON,99,Zona 99,09,LA HONDURA,1
27,SANTANDER,075,EL PEÑON,99,Zona 99,10,EL DANUBIO,1
27,SANTANDER,075,EL PEÑON,99,Zona 99,15,EL GODO,1
27,SANTANDER,075,EL PEÑON,99,Zona 99,26,EL VENADO,1
27,SANTANDER,075,EL PEÑON,99,Zona 99,27,SAN FRANCISCO,1
27,SANTANDER,075,EL PEÑON,99,Zona 99,28,DE ROBLES,1
27,SANTANDER,075,EL PEÑON,99,Zona 99,40,OJO DE AGUA,1
27,SANTANDER,075,EL PEÑON,99,Zona 99,70,OTOVAL,2
27,SANTANDER,075,EL PEÑON,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,6
27,SANTANDER,076,ENCINO,99,Zona 99,50,CANADA,1
27,SANTANDER,076,ENCINO,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,6
27,SANTANDER,079,ENCISO,99,Zona 99,05,AGUA SUCIA,1
27,SANTANDER,079,ENCISO,99,Zona 99,17,CORTADERAS,1
27,SANTANDER,079,ENCISO,99,Zona 99,28,MAYORIA,1
27,SANTANDER,079,ENCISO,99,Zona 99,40,PEÑA COLORADA,1
27,SANTANDER,079,ENCISO,99,Zona 99,45,ROSA BLANCA,1
27,SANTANDER,079,ENCISO,99,Zona 99,49,ROBLES,1
27,SANTANDER,079,ENCISO,99,Zona 99,61,SANTA HELENA,1
27,SANTANDER,079,ENCISO,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,8
27,SANTANDER,080,FLORIAN,99,Zona 99,15,LA ESPERANZA - BUENA VISTA BAJA,1
27,SANTANDER,080,FLORIAN,99,Zona 99,30,LA VENTA,2
27,SANTANDER,080,FLORIAN,99,Zona 99,60,SANTA HELENA,1
27,SANTANDER,080,FLORIAN,99,Zona 99,65,RIO MINERO OTRO MUNDO,1
27,SANTANDER,080,FLORIAN,99,Zona 99,70,SAN ANTONIO DE LEONES,2
27,SANTANDER,080,FLORIAN,00,Zona 00,00,COLEGIO INTEGRADO EZEQUIEL FLORIAN,14
27,SANTANDER,085,GALAN,99,Zona 99,01,LA MESA,1
27,SANTANDER,085,GALAN,99,Zona 99,10,BUENAVISTA,1
27,SANTANDER,085,GALAN,99,Zona 99,12,BOQUERON,1
27,SANTANDER,085,GALAN,99,Zona 99,15,CLAVELLINAS,1
27,SANTANDER,085,GALAN,99,Zona 99,20,HOYA NEGRA,1
27,SANTANDER,085,GALAN,99,Zona 99,40,LA AGUADA,1
27,SANTANDER,085,GALAN,99,Zona 99,50,LAS VUELTAS,1
27,SANTANDER,085,GALAN,99,Zona 99,65,SIBERIA,1
27,SANTANDER,085,GALAN,99,Zona 99,70,SAN ISIDRO,1
27,SANTANDER,085,GALAN,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,5
27,SANTANDER,088,GAMBITA,99,Zona 99,03,CORONTUNJO,1
27,SANTANDER,088,GAMBITA,99,Zona 99,05,CORREG. LA PALMA,2
27,SANTANDER,088,GAMBITA,99,Zona 99,07,EL PALMAR,1
27,SANTANDER,088,GAMBITA,99,Zona 99,70,SUPATA,1
27,SANTANDER,088,GAMBITA,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,8
27,SANTANDER,094,GUACA,99,Zona 99,01,BARAYA,1
27,SANTANDER,094,GUACA,99,Zona 99,02,EL PALMAR,1
27,SANTANDER,094,GUACA,99,Zona 99,03,EL PORTILLO,1
27,SANTANDER,094,GUACA,99,Zona 99,04,EL RETIRO,1
27,SANTANDER,094,GUACA,99,Zona 99,05,QUEBRADAS,1
27,SANTANDER,094,GUACA,99,Zona 99,06,CAMARA,1
27,SANTANDER,094,GUACA,99,Zona 99,08,POTRERO GRANDE,1
27,SANTANDER,094,GUACA,99,Zona 99,09,BARIA,1
27,SANTANDER,094,GUACA,99,Zona 99,10,TABACAL,1
27,SANTANDER,094,GUACA,99,Zona 99,12,SISOTA,1
27,SANTANDER,094,GUACA,99,Zona 99,17,MATA DE LATA,1
27,SANTANDER,094,GUACA,99,Zona 99,22,NUCUBUCA,2
27,SANTANDER,094,GUACA,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,9
27,SANTANDER,097,GUADALUPE,99,Zona 99,13,EL TOPON,1
27,SANTANDER,097,GUADALUPE,99,Zona 99,16,LA LAJITA,1
27,SANTANDER,097,GUADALUPE,99,Zona 99,25,QUITASOL,1
27,SANTANDER,097,GUADALUPE,99,Zona 99,40,SOLFERINO,1
27,SANTANDER,097,GUADALUPE,00,Zona 00,00,PUESTO CABECERA MUNICIPAL,11
27,SANTANDER,001,BUCARAMANGA,10,Zona 10,01,IE LA LIBERTAD,20
27,SANTANDER,001,BUCARAMANGA,10,Zona 10,02,IE INEM CUSTODIO GARCIA ROVIRA SEDE G,8
27,SANTANDER,001,BUCARAMANGA,10,Zona 10,03,COL. INTEGRADO JORGE ISAAC,6
27,SANTANDER,001,BUCARAMANGA,11,Zona 11,01,IE PROVENZA,23
27,SANTANDER,001,BUCARAMANGA,11,Zona 11,02,IE INEM CUSTODIO GARCIA ROV SEDE E,25
27,SANTANDER,001,BUCARAMANGA,11,Zona 11,03,JARDIN INFANTIL CASITA DE CHOC,7
27,SANTANDER,001,BUCARAMANGA,11,Zona 11,04,IE INEM CUSTODIO GARCIA ROV SEDE A,59
27,SANTANDER,001,BUCARAMANGA,12,Zona 12,01,COL ADVENTISTA LIBERTAD,43
27,SANTANDER,001,BUCARAMANGA,12,Zona 12,02,IE MEDALLA MILAGROSA,12
27,SANTANDER,001,BUCARAMANGA,12,Zona 12,03,IE INEM SEDE D,3
27,SANTANDER,001,BUCARAMANGA,13,Zona 13,01,COL DE LAS AMERICAS,18
27,SANTANDER,001,BUCARAMANGA,13,Zona 13,02,COL SAN PEDRITO,16
27,SANTANDER,001,BUCARAMANGA,13,Zona 13,03,UNIVERSIDAD AUTONOMA DE BUCARAMANGA,13
27,SANTANDER,001,BUCARAMANGA,13,Zona 13,04,COL SAN PEDRO CLAVER,31
27,SANTANDER,001,BUCARAMANGA,13,Zona 13,05,EFORSALUD,9
27,SANTANDER,001,BUCARAMANGA,13,Zona 13,06,COLEGIO LA PRESENTACION,23
27,SANTANDER,001,BUCARAMANGA,13,Zona 13,07,CEN DE SERVICIOS UNIVERSITARIOS CSU UNAB,15
